Date,Open,High,Low,Close*,Adj Close**,Volume,3day_before_change
"Jun 05, 2020",200.11,208.94,196.10,207.60,207.60,"16,298,700",1.0107418111753372
"Jun 04, 2020",221.00,223.00,207.60,210.35,210.35,"20,212,600",0.9976931949250287
"Jun 03, 2020",211.70,224.46,202.32,223.87,223.87,"32,390,100",1.0303698261082537
"Jun 02, 2020",210.25,212.69,197.32,208.08,208.08,"36,853,400",-
"Jun 01, 2020",183.18,205.87,183.00,204.15,204.15,"24,394,400",-
"May 29, 2020",168.00,179.99,167.86,179.48,179.48,"15,311,300",1.1374526409627814
"May 28, 2020",159.23,169.40,159.20,163.55,163.55,"6,386,800",1.0943902439024389
"May 27, 2020",158.01,162.22,149.16,161.97,161.97,"10,076,700",-
"May 26, 2020",169.10,169.69,163.12,164.00,164.00,"6,689,700",-
"May 22, 2020",171.86,175.89,170.20,171.06,171.06,"4,302,200",-
"May 21, 2020",175.96,177.80,168.36,172.03,172.03,"5,525,300",0.9849147858129894
"May 20, 2020",173.53,175.64,170.53,175.48,175.48,"6,910,000",1.0445685833991134
"May 19, 2020",167.00,173.86,166.21,173.68,173.68,"8,485,500",-
"May 18, 2020",170.03,173.44,162.64,164.69,164.69,"9,636,800",-
"May 15, 2020",166.75,175.44,166.56,174.83,174.83,"8,540,500",0.9420008007778985
"May 14, 2020",168.26,170.80,162.89,167.91,167.91,"6,730,500",1.0856308991554895
"May 13, 2020",163.61,171.50,159.17,167.14,167.14,"11,081,300",1.00858962037482
"May 12, 2020",168.00,168.23,160.05,161.04,161.04,"7,102,600",-
"May 11, 2020",159.43,168.00,158.00,166.48,166.48,"10,142,700",-
"May 08, 2020",160.00,161.16,152.71,155.40,155.40,"7,079,100",1.0712998712998711
"May 07, 2020",154.84,162.00,154.04,157.80,157.80,"8,388,900",1.073056207706118
"May 06, 2020",145.47,150.74,144.09,149.59,149.59,"6,031,100",1.100111544896821
"May 05, 2020",144.43,148.44,140.86,144.82,144.82,"7,376,300",-
"May 04, 2020",140.77,144.98,140.45,143.44,143.44,"9,184,700",-
"May 01, 2020",136.00,141.63,132.67,138.56,138.56,"13,807,000",1.0352193995381063
"Apr 30, 2020",139.99,143.80,133.68,135.17,135.17,"16,647,100",0.8841245533435427
"Apr 29, 2020",147.98,151.00,143.38,146.48,146.48,"22,033,300",0.8212029161603888
"Apr 28, 2020",165.00,166.00,155.25,156.72,156.72,"13,477,800",-
"Apr 27, 2020",156.59,167.85,155.00,164.60,164.60,"19,783,700",-
"Apr 24, 2020",177.15,181.50,158.30,158.80,158.80,"44,049,500",1.0365239294710327
"Apr 23, 2020",154.01,169.75,153.49,169.09,169.09,"22,159,800",1.1083967334403573
"Apr 22, 2020",147.10,152.28,145.10,150.25,150.25,"6,552,800",1.1349083831129605
"Apr 21, 2020",151.42,154.75,138.36,143.27,143.27,"9,709,100",-
"Apr 20, 2020",153.30,155.00,148.25,148.99,148.99,"11,218,700",-
"Apr 17, 2020",147.91,153.79,144.03,150.06,150.06,"11,328,400",0.9928695188591231
"Apr 16, 2020",149.92,154.25,146.80,150.26,150.26,"15,138,200",1.057579815349919
"Apr 15, 2020",141.71,152.57,140.00,151.56,151.56,"14,193,300",1.105503237198352
"Apr 14, 2020",141.07,145.20,139.01,141.89,141.89,"11,679,900",-
"Apr 13, 2020",127.00,136.86,125.60,135.92,135.92,"15,411,700",-
"Apr 09, 2020",117.80,125.50,114.00,124.51,124.51,"15,513,000",-
"Apr 08, 2020",115.02,125.88,112.50,117.81,117.81,"26,243,300",1.0127704571335612
"Apr 07, 2020",118.00,118.44,109.57,113.75,113.75,"20,166,200",-
"Apr 06, 2020",113.63,125.18,108.53,122.94,122.94,"25,378,900",-
"Apr 03, 2020",124.30,128.48,120.11,128.20,128.20,"12,238,100",0.9589703588143527
"Apr 02, 2020",125.30,133.49,114.50,121.93,121.93,"27,313,800",0.8773610730906104
"Apr 01, 2020",144.50,144.60,135.18,137.00,137.00,"11,453,300",0.808125662778367
"Mar 31, 2020",147.02,149.79,143.36,146.12,146.12,"10,023,700",-
"Mar 30, 2020",160.76,161.69,147.20,150.88,150.88,"15,762,200",-
"Mar 27, 2020",145.70,154.97,145.60,151.70,151.70,"13,271,900",0.9945945945945946
"Mar 26, 2020",140.51,146.65,138.20,141.15,141.15,"9,252,700",1.1222074271341913
"Mar 25, 2020",140.10,149.00,136.20,138.11,138.11,"14,743,000",0.8846202055653046
"Mar 24, 2020",154.00,155.00,133.88,135.18,135.18,"22,401,300",-
"Mar 23, 2020",142.00,164.94,137.25,159.56,159.56,"27,681,500",-
"Mar 20, 2020",129.00,135.98,124.00,130.55,130.55,"13,872,600",1.222213711221754
"Mar 19, 2020",122.95,132.23,119.10,123.77,123.77,"16,248,400",1.1750675067506753
"Mar 18, 2020",111.00,119.00,108.85,118.71,118.71,"13,594,300",1.1475060263304282
"Mar 17, 2020",107.33,113.83,102.00,111.10,111.10,"18,721,500",-
"Mar 16, 2020",105.00,119.87,103.20,107.86,107.86,"17,210,700",-
"Mar 13, 2020",113.00,113.80,104.16,107.47,107.47,"9,233,500",1.0036289196985204
"Mar 12, 2020",106.25,113.87,104.39,109.47,109.47,"12,097,900",0.9905982118167573
"Mar 11, 2020",108.41,113.99,107.00,110.30,110.30,"12,576,700",0.9623736263736263
"Mar 10, 2020",113.80,113.80,105.00,108.49,108.49,"10,222,800",-
"Mar 09, 2020",105.00,116.50,100.88,113.75,113.75,"14,571,300",-
"Mar 06, 2020",119.65,122.00,107.00,114.32,114.32,"22,975,700",0.9950139958012597
"Mar 05, 2020",110.25,129.83,110.00,125.00,125.00,"28,149,400",0.9731846428875457
"Mar 04, 2020",118.51,119.97,113.11,116.80,116.80,"12,102,600",1.1051189107948016
"Mar 03, 2020",114.55,119.20,112.11,117.47,117.47,"11,033,700",-
"Mar 02, 2020",109.35,114.50,102.50,113.11,113.11,"10,157,400",-
"Feb 28, 2020",121.07,121.93,97.37,105.00,105.00,"21,711,000",1.0772380952380953
"Feb 27, 2020",109.43,118.00,107.60,113.55,113.55,"13,511,800",0.980575270825551
"Feb 26, 2020",109.94,111.30,105.60,106.88,106.88,"6,867,500",1.0813255880392343
"Feb 25, 2020",108.52,111.80,104.47,107.08,107.08,"13,425,900",-
