Date,Open,High,Low,Close*,Adj Close**,Volume,3day_before_change
"Feb 14, 2020",23.00,23.79,22.98,23.22,23.22,"16,939,800",-
"Feb 13, 2020",23.73,24.17,23.50,23.54,23.54,"17,380,600",0.9662921348314606
"Feb 12, 2020",24.33,24.37,23.70,23.94,23.94,"15,373,300",0.9691230959242486
"Feb 11, 2020",24.41,24.93,23.85,24.03,24.03,"18,332,400",-
"Feb 10, 2020",24.64,25.18,24.01,24.29,24.29,"31,964,000",-
"Feb 07, 2020",26.99,27.25,25.19,25.20,25.20,"60,547,700",0.9638888888888889
"Feb 06, 2020",22.19,23.30,21.91,23.01,23.01,"29,364,000",1.121994657168299
"Feb 05, 2020",22.70,22.70,21.54,21.91,21.91,"12,421,700",1.0295302013422818
"Feb 04, 2020",22.51,22.90,22.44,22.46,22.46,"11,234,500",-
"Feb 03, 2020",22.06,22.48,22.00,22.35,22.35,"7,275,300",-
"Jan 31, 2020",22.37,22.39,21.56,22.03,22.03,"9,302,600",1.014525646845211
"Jan 30, 2020",22.14,22.43,21.56,22.20,22.20,"11,561,900",0.9932371505861137
"Jan 29, 2020",22.37,22.87,22.27,22.62,22.62,"7,429,800",1.0169491525423728
"Jan 28, 2020",21.91,22.29,21.87,22.18,22.18,"6,826,800",-
"Jan 27, 2020",21.26,21.86,20.77,21.83,21.83,"14,582,800",-
"Jan 24, 2020",22.83,23.18,22.18,22.44,22.44,"11,306,500",0.9728163992869874
"Jan 23, 2020",22.57,23.05,22.12,22.61,22.61,"12,887,600",1.0062780269058296
"Jan 22, 2020",22.52,22.93,22.28,22.42,22.42,"11,119,800",-
"Jan 21, 2020",23.02,23.06,21.93,22.30,22.30,"16,684,500",-
"Jan 17, 2020",24.02,24.05,22.82,23.00,23.00,"28,318,800",-
"Jan 16, 2020",22.24,23.00,22.06,22.95,22.95,"18,934,500",1.0692701069270105
"Jan 15, 2020",22.27,22.95,21.62,21.76,21.76,"31,932,000",1.1697247706422018
"Jan 14, 2020",20.13,22.17,20.05,21.51,21.51,"35,316,700",-
"Jan 13, 2020",19.95,20.00,19.41,19.62,19.62,"7,934,900",-
"Jan 10, 2020",19.65,20.15,19.52,19.78,19.78,"7,780,900",0.9919110212335692
"Jan 09, 2020",20.10,20.30,19.51,19.63,19.63,"12,930,300",1.0269989615784008
"Jan 08, 2020",19.25,19.98,19.11,19.72,19.72,"7,363,500",1.0380750925436277
"Jan 07, 2020",18.88,19.42,18.76,19.26,19.26,"7,471,500",-
"Jan 06, 2020",18.27,19.35,18.22,18.91,18.91,"7,978,900",-
"Jan 03, 2020",18.60,18.71,18.25,18.36,18.36,"5,203,200",1.0299564270152506
"Jan 02, 2020",18.80,19.10,18.57,18.80,18.80,"6,334,600",0.9849785407725321
"Dec 31, 2019",18.03,18.77,18.03,18.64,18.64,"5,915,500",1.0381004969630039
"Dec 30, 2019",18.50,18.68,18.04,18.11,18.11,"5,474,600",-
"Dec 27, 2019",18.37,18.78,18.19,18.49,18.49,"5,025,100",0.979448350459708
"Dec 26, 2019",18.50,18.67,18.23,18.30,18.30,"3,843,200",1.0005411255411254
"Dec 24, 2019",18.35,18.58,18.21,18.48,18.48,"2,014,300",0.9951060358890702
"Dec 23, 2019",19.05,19.13,18.32,18.39,18.39,"9,231,400",-
"Dec 20, 2019",19.30,19.48,18.90,18.98,18.98,"17,449,100",0.9689146469968388
"Dec 19, 2019",18.53,19.40,18.42,19.09,19.09,"11,645,400",1.0422844590884128
"Dec 18, 2019",18.31,18.79,18.22,18.53,18.53,"9,483,200",1.0483250961010433
"Dec 17, 2019",18.35,18.72,17.97,18.21,18.21,"10,984,200",-
"Dec 16, 2019",17.50,18.42,17.42,18.21,18.21,"12,515,000",-
"Dec 13, 2019",17.75,17.98,17.39,17.45,17.45,"7,967,800",1.0435530085959885
"Dec 12, 2019",18.12,18.18,17.64,17.76,17.76,"8,844,000",0.9699833240689272
"Dec 11, 2019",17.89,18.26,17.88,18.20,18.20,"5,818,500",0.9752883031301484
"Dec 10, 2019",18.21,18.25,17.65,17.99,17.99,"8,828,000",-
"Dec 09, 2019",18.76,19.04,18.21,18.21,18.21,"8,040,200",-
"Dec 06, 2019",18.48,18.80,18.29,18.76,18.76,"4,905,700",0.970682302771855
"Dec 05, 2019",18.37,18.60,18.15,18.44,18.44,"5,894,300",1.0179055887140533
"Dec 04, 2019",18.57,18.65,18.24,18.37,18.37,"8,830,200",0.9808510638297873
"Dec 03, 2019",18.47,18.79,18.41,18.43,18.43,"8,109,000",-
"Dec 02, 2019",19.50,19.51,18.62,18.80,18.80,"6,708,700",-
"Nov 29, 2019",19.66,19.74,19.38,19.48,19.48,"2,966,200",0.9650924024640657
"Nov 27, 2019",19.66,19.91,19.40,19.81,19.81,"5,689,300",0.9979508196721312
"Nov 26, 2019",19.00,19.75,18.87,19.52,19.52,"17,571,900",-
"Nov 25, 2019",18.74,19.29,18.64,18.95,18.95,"8,865,500",-
"Nov 22, 2019",19.09,19.16,18.38,18.65,18.65,"14,732,000",1.0160857908847185
"Nov 21, 2019",19.30,19.51,19.07,19.07,19.07,"5,806,000",0.9476626016260162
"Nov 20, 2019",19.65,19.83,19.32,19.40,19.40,"6,038,600",0.977948717948718
"Nov 19, 2019",19.56,20.05,19.36,19.68,19.68,"6,852,600",-
"Nov 18, 2019",19.50,19.66,19.32,19.50,19.50,"7,980,900",-
"Nov 15, 2019",19.72,20.06,19.53,19.54,19.54,"8,452,100",0.9979529170931423
"Nov 14, 2019",20.16,20.16,19.58,19.60,19.60,"6,284,100",0.9522417153996101
"Nov 13, 2019",20.38,20.40,20.04,20.20,20.20,"7,061,600",0.9607843137254903
"Nov 12, 2019",20.41,20.90,20.16,20.52,20.52,"7,508,500",-
"Nov 11, 2019",20.09,20.52,19.90,20.40,20.40,"9,979,300",-
"Nov 08, 2019",19.95,20.20,19.86,20.06,20.06,"8,667,900",1.0169491525423728
"Nov 07, 2019",20.10,20.20,19.60,19.99,19.99,"11,199,700",0.979970688812897
"Nov 06, 2019",20.35,20.65,19.98,20.04,20.04,"11,731,200",0.9713313896987367
