Date,Open,High,Low,Close*,Adj Close**,Volume,3day_before_change
"Jun 26, 2020",29.01,30.31,28.88,29.11,29.11,"4,589,900",0.9618687736173137
"Jun 25, 2020",29.06,29.52,28.31,28.95,28.95,"1,637,400",0.9904729499829874
"Jun 24, 2020",29.00,30.00,28.32,28.86,28.86,"2,132,100",0.9390204346415829
"Jun 23, 2020",31.00,31.32,28.78,29.39,29.39,"5,139,300",-
"Jun 22, 2020",30.27,31.28,29.23,30.83,30.83,"4,209,100",-
"Jun 19, 2020",32.69,32.69,30.14,30.58,30.58,"2,086,100",1.0081752779594506
"Jun 18, 2020",28.93,31.00,28.82,31.00,31.00,"2,129,300",1.0465434633812456
"Jun 17, 2020",29.30,29.49,28.17,28.80,28.80,"2,211,000",1.1443337024732374
"Jun 16, 2020",27.55,29.23,27.15,29.22,29.22,"2,158,000",-
"Jun 15, 2020",24.52,27.13,24.40,27.09,27.09,"2,012,700",-
"Jun 12, 2020",24.96,25.57,23.94,24.77,24.77,"1,294,000",1.093661687525232
"Jun 11, 2020",25.70,25.75,23.91,24.35,24.35,"1,509,600",0.9266741488963711
"Jun 10, 2020",26.93,27.45,26.07,26.47,26.47,"1,534,200",0.8896602119108513
"Jun 09, 2020",27.16,27.35,26.05,26.73,26.73,"2,429,700",-
"Jun 08, 2020",26.32,27.49,25.81,27.37,27.37,"3,160,700",-
"Jun 05, 2020",25.31,26.30,23.59,26.27,26.27,"4,652,900",1.0418728587742674
"Jun 04, 2020",27.89,28.55,25.82,26.92,26.92,"3,086,500",0.9453040662108673
"Jun 03, 2020",28.25,28.74,27.83,28.32,28.32,"2,058,000",0.9610853266690468
"Jun 02, 2020",28.41,28.65,27.06,27.79,27.79,"1,474,300",-
"Jun 01, 2020",27.38,29.06,27.00,28.01,28.01,"2,409,600",-
"May 29, 2020",25.35,26.56,25.13,26.55,26.55,"1,379,900",1.0549905838041431
"May 28, 2020",24.72,25.73,24.50,24.97,24.97,"1,709,000",0.9973703981968445
"May 27, 2020",26.50,26.51,23.47,24.69,24.69,"2,302,600",-
"May 26, 2020",28.12,28.59,25.85,26.62,26.62,"1,733,800",-
"May 22, 2020",26.95,27.93,26.44,27.88,27.88,"859,200",-
"May 21, 2020",26.69,26.95,26.00,26.71,26.71,"1,139,800",1.07769617317356
"May 20, 2020",26.37,26.76,26.01,26.54,26.54,"596,600",1.0761482675261886
"May 19, 2020",24.80,26.15,24.66,25.87,25.87,"681,300",-
"May 18, 2020",26.65,26.65,24.60,24.82,24.82,"805,900",-
"May 15, 2020",25.15,25.80,24.50,25.72,25.72,"1,105,000",0.9650077760497667
"May 14, 2020",23.71,25.62,23.53,25.27,25.27,"890,200",1.035010060362173
"May 13, 2020",24.99,25.15,22.96,24.17,24.17,"1,050,200",1.0144520272982738
"May 12, 2020",25.06,26.03,24.27,24.85,24.85,"647,000",-
"May 11, 2020",24.40,25.16,24.10,24.91,24.91,"844,200",-
"May 08, 2020",24.50,24.70,23.50,24.57,24.57,"1,063,500",1.0138380138380139
"May 07, 2020",22.51,24.27,22.51,24.09,24.09,"973,600",1.1535211267605634
"May 06, 2020",21.49,22.50,21.41,22.09,22.09,"939,000",1.158173076923077
"May 05, 2020",21.18,21.68,21.03,21.30,21.30,"669,400",-
"May 04, 2020",20.47,21.16,20.13,20.80,20.80,"669,400",-
"May 01, 2020",20.32,21.64,20.00,20.73,20.73,"632,400",1.0033767486734202
"Apr 30, 2020",21.25,21.68,20.58,21.11,21.11,"1,013,100",0.9736965711601692
"Apr 29, 2020",21.61,21.98,21.38,21.50,21.50,"755,700",0.9526173285198556
"Apr 28, 2020",22.46,22.82,20.75,21.29,21.29,"618,800",-
"Apr 27, 2020",21.73,22.50,21.73,22.16,22.16,"540,800",-
"Apr 24, 2020",21.50,21.74,20.91,21.46,21.46,"415,300",1.032618825722274
"Apr 23, 2020",21.06,22.10,21.05,21.45,21.45,"802,700",1.0156176053005206
"Apr 22, 2020",21.51,21.81,20.65,21.09,21.09,"931,500",0.99213691026827
"Apr 21, 2020",21.02,21.78,20.46,21.13,21.13,"968,500",-
"Apr 20, 2020",20.52,22.09,20.14,21.62,21.62,"1,154,900",-
"Apr 17, 2020",20.00,20.94,19.83,20.91,20.91,"1,042,100",1.0339550454328073
"Apr 16, 2020",19.43,19.80,19.12,19.72,19.72,"956,400",1.0890625
"Apr 15, 2020",18.47,19.56,18.22,19.39,19.39,"1,215,400",1.0313807531380752
"Apr 14, 2020",19.43,19.48,18.68,19.20,19.20,"1,840,200",-
"Apr 13, 2020",18.39,19.16,18.10,19.12,19.12,"1,227,200",-
"Apr 09, 2020",18.29,19.27,18.07,18.39,18.39,"1,835,000",-
"Apr 08, 2020",16.95,18.25,16.71,18.13,18.13,"2,663,800",1.0654692931633836
"Apr 07, 2020",18.00,18.00,15.93,16.63,16.63,"1,734,300",-
"Apr 06, 2020",15.85,17.43,15.60,17.26,17.26,"2,547,100",-
"Apr 03, 2020",15.84,15.84,14.70,15.11,15.11,"2,571,900",1.1422898742554601
"Apr 02, 2020",16.11,16.15,15.00,15.89,15.89,"2,582,600",0.8744212962962962
"Apr 01, 2020",16.74,17.15,15.65,16.04,16.04,"2,148,300",0.9330593071051086
"Mar 31, 2020",16.95,17.73,16.82,17.28,17.28,"1,158,500",-
"Mar 30, 2020",16.18,17.18,16.00,17.03,17.03,"1,297,500",-
"Mar 27, 2020",17.83,17.83,15.71,16.30,16.30,"1,650,000",1.0447852760736196
"Mar 26, 2020",18.57,19.21,17.90,18.40,18.40,"1,887,200",0.9040488075429839
"Mar 25, 2020",18.07,18.90,17.99,18.35,18.35,"2,741,200",1.0342889263631254
"Mar 24, 2020",18.75,19.14,17.74,18.03,18.03,"1,592,200",-
"Mar 23, 2020",17.16,18.79,16.60,17.79,17.79,"4,163,000",-
"Mar 20, 2020",18.83,19.57,17.93,19.07,19.07,"2,661,600",0.9328788673308861
"Mar 19, 2020",14.47,18.84,14.47,18.43,18.43,"2,433,600",1.2764390896921018
"Mar 18, 2020",13.86,15.73,13.55,14.92,14.92,"1,139,700",1.4320124320124321
"Mar 17, 2020",13.14,14.94,12.33,14.94,14.94,"1,148,900",-
"Mar 16, 2020",13.12,14.34,12.63,12.87,12.87,"1,144,500",-
"Mar 13, 2020",16.37,16.76,13.75,15.61,15.61,"1,183,200",0.8244714926329276
"Mar 12, 2020",16.67,17.69,15.23,15.77,15.77,"1,128,500",0.8100674623767514
"Mar 11, 2020",18.70,18.85,17.97,18.10,18.10,"918,100",0.8683920704845814
"Mar 10, 2020",18.73,19.28,17.89,19.27,19.27,"1,229,500",-
"Mar 09, 2020",18.50,18.76,17.58,18.16,18.16,"1,016,400",-
"Mar 06, 2020",19.26,19.97,18.94,19.59,19.59,"1,148,200",0.927003573251659
"Mar 05, 2020",20.22,20.60,19.28,19.79,19.79,"904,000",0.9785214785214785
"Mar 04, 2020",20.48,21.02,19.62,20.70,20.70,"774,300",0.9482510781025394
"Mar 03, 2020",21.01,21.63,19.18,20.02,20.02,"1,035,100",-
"Mar 02, 2020",20.99,21.25,20.04,20.87,20.87,"1,336,800",-
"Feb 28, 2020",18.02,20.94,18.01,20.60,20.60,"1,830,900",1.0131067961165048
"Feb 27, 2020",19.11,19.31,17.98,18.59,18.59,"1,142,300",1.039354187689203
"Feb 26, 2020",19.85,20.32,19.39,19.50,19.50,"771,700",0.9024271844660193
"Feb 25, 2020",20.78,21.00,19.57,19.82,19.82,"954,900",-
"Feb 24, 2020",20.16,20.84,19.15,20.60,20.60,"1,952,400",-
"Feb 21, 2020",21.16,21.33,20.63,21.04,21.04,"1,169,500",0.979087452471483
"Feb 20, 2020",22.16,22.53,21.17,21.30,21.30,"1,075,300",0.9713758079409048
"Feb 19, 2020",21.75,22.76,21.72,21.99,21.99,"1,091,400",-
"Feb 18, 2020",21.30,21.73,21.18,21.66,21.66,"594,200",-
"Feb 14, 2020",21.10,21.88,20.96,21.30,21.30,"608,300",-
"Feb 13, 2020",21.89,22.11,21.01,21.07,21.07,"869,600",0.9525939177101969
"Feb 12, 2020",22.10,22.31,21.38,22.05,22.05,"2,067,100",0.9204892966360856
"Feb 11, 2020",23.13,23.13,22.15,22.36,22.36,"445,200",-
"Feb 10, 2020",22.47,23.12,21.86,22.89,22.89,"827,500",-
"Feb 07, 2020",22.90,23.06,22.29,22.50,22.50,"1,039,800",1.0173333333333334
"Feb 06, 2020",22.90,23.20,22.42,22.89,22.89,"917,800",0.9347735770668882
"Feb 05, 2020",24.36,24.36,22.71,22.91,22.91,"482,900",0.9748722316865417
"Feb 04, 2020",23.76,24.65,23.36,24.07,24.07,"427,400",-
"Feb 03, 2020",23.39,23.66,22.98,23.48,23.48,"350,200",-
"Jan 31, 2020",24.50,24.64,23.03,23.32,23.32,"680,700",1.006861063464837
"Jan 30, 2020",24.13,24.65,23.90,24.61,24.61,"302,500",0.9856297548605241
"Jan 29, 2020",23.85,24.63,23.71,24.35,24.35,"561,000",1.0653679653679653
"Jan 28, 2020",23.22,23.83,23.01,23.66,23.66,"418,200",-
"Jan 27, 2020",23.20,23.33,22.95,23.10,23.10,"518,800",-
"Jan 24, 2020",24.72,24.72,23.34,23.72,23.72,"754,800",0.9738617200674538
"Jan 23, 2020",25.00,25.20,24.08,24.16,24.16,"943,500",0.9579967689822293
"Jan 22, 2020",24.76,25.79,24.75,25.38,25.38,"519,200",-
"Jan 21, 2020",25.31,25.51,24.73,24.76,24.76,"559,100",-
"Jan 17, 2020",25.50,25.88,25.21,25.23,25.23,"517,500",-
"Jan 16, 2020",24.62,25.48,24.53,25.37,25.37,"496,500",1.0210441116956697
"Jan 15, 2020",24.69,25.14,24.33,24.42,24.42,"531,600",1.0180577849117174
"Jan 14, 2020",25.26,25.26,24.47,24.71,24.71,"302,700",-
"Jan 13, 2020",24.10,25.25,24.00,24.92,24.92,"640,000",-
"Jan 10, 2020",24.81,25.00,24.17,24.21,24.21,"474,700",1.0293267244940107
"Jan 09, 2020",25.49,25.49,24.17,24.65,24.65,"850,500",0.979368932038835
"Jan 08, 2020",24.32,25.42,24.05,25.27,25.27,"1,134,800",1.000405844155844
"Jan 07, 2020",24.77,25.23,24.09,24.72,24.72,"658,300",-
"Jan 06, 2020",24.12,24.89,24.01,24.64,24.64,"565,900",-
"Jan 03, 2020",24.09,24.46,23.66,24.38,24.38,"602,700",1.0106644790812143
"Jan 02, 2020",23.69,24.40,23.69,24.34,24.34,"553,700",1.042325780247969
"Dec 31, 2019",23.42,23.70,23.18,23.39,23.39,"585,000",1.0370685982104815
"Dec 30, 2019",23.26,23.64,22.75,23.47,23.47,"649,200",-
"Dec 27, 2019",23.94,24.04,23.18,23.31,23.31,"703,100",1.006864006864007
"Dec 26, 2019",23.93,24.42,23.84,23.99,23.99,"426,000",0.9806478754732856
"Dec 24, 2019",23.66,24.10,23.52,23.77,23.77,"315,600",1.0135192226446978
"Dec 23, 2019",24.65,24.68,23.53,23.67,23.67,"1,003,800",-
"Dec 20, 2019",24.60,25.10,23.91,24.65,24.65,"3,613,800",0.9602434077079108
"Dec 19, 2019",24.63,25.22,24.50,24.60,24.60,"898,300",1.016914191419142
"Dec 18, 2019",24.40,25.44,24.25,24.82,24.82,"1,270,700",1.0663198959687907
"Dec 17, 2019",24.30,24.38,23.25,24.24,24.24,"2,178,900",-
"Dec 16, 2019",23.19,23.36,22.92,23.07,23.07,"1,098,400",-
"Dec 13, 2019",22.23,23.45,22.21,23.09,23.09,"1,071,000",0.9991338241663058
"Dec 12, 2019",22.33,22.65,21.91,22.22,22.22,"1,177,200",1.0244010647737356
"Dec 11, 2019",22.25,22.83,22.07,22.37,22.37,"1,258,400",0.9487617421007685
"Dec 10, 2019",22.77,23.00,22.22,22.54,22.54,"2,351,800",-
"Dec 09, 2019",21.82,23.53,21.82,23.42,23.42,"1,661,900",-
"Dec 06, 2019",20.53,22.75,20.53,21.81,21.81,"5,167,400",1.0738193489225127
"Dec 05, 2019",25.71,26.07,24.46,24.99,24.99,"1,406,500",0.8532863849765259
"Dec 04, 2019",25.45,26.23,25.14,25.65,25.65,"821,800",1.02460024600246
"Dec 03, 2019",23.57,25.64,22.91,25.56,25.56,"1,286,600",-
"Dec 02, 2019",26.15,26.15,24.30,24.39,24.39,"1,014,100",-
"Nov 29, 2019",25.84,26.37,25.78,26.05,26.05,"237,400",0.9362763915547024
"Nov 27, 2019",26.10,26.43,24.61,26.07,26.07,"1,149,100",0.9763868065967017
"Nov 26, 2019",26.02,26.99,25.75,26.68,26.68,"828,500",-
"Nov 25, 2019",27.10,27.45,26.10,26.28,26.28,"729,500",-
"Nov 22, 2019",26.71,27.32,26.45,26.88,26.88,"755,700",0.9776785714285715
"Nov 21, 2019",26.78,27.84,26.05,26.36,26.36,"1,377,800",1.0645544554455446
"Nov 20, 2019",25.35,26.24,24.95,26.02,26.02,"1,638,300",1.088356729975227
"Nov 19, 2019",24.32,25.35,23.95,25.25,25.25,"1,183,800",-
"Nov 18, 2019",23.39,25.00,23.05,24.22,24.22,"1,111,700",-
"Nov 15, 2019",22.58,23.83,22.33,23.52,23.52,"609,800",1.0297619047619047
"Nov 14, 2019",22.03,22.64,21.96,22.33,22.33,"418,500",1.030674846625767
"Nov 13, 2019",22.68,22.81,21.96,22.05,22.05,"469,300",1.0008964589870013
"Nov 12, 2019",22.37,22.99,22.36,22.82,22.82,"516,600",-
"Nov 11, 2019",22.16,22.61,21.80,22.31,22.31,"428,000",-
"Nov 08, 2019",22.38,22.66,21.72,22.34,22.34,"618,900",0.9986571172784243
"Nov 07, 2019",23.79,23.81,22.13,22.37,22.37,"742,300",0.9621016365202412
"Nov 06, 2019",23.22,23.96,22.78,23.70,23.70,"604,300",0.9519148936170213
"Nov 05, 2019",23.57,23.90,22.92,23.22,23.22,"567,700",-
"Nov 04, 2019",23.06,23.63,23.03,23.50,23.50,"490,600",-
"Nov 01, 2019",23.00,23.69,22.71,22.96,22.96,"476,500",1.023519163763066
"Oct 31, 2019",22.82,23.60,22.26,22.99,22.99,"490,300",1.019538188277087
"Oct 30, 2019",22.56,23.23,21.80,22.88,22.88,"982,000",0.9812206572769953
"Oct 29, 2019",23.65,23.90,22.39,22.52,22.52,"808,800",-
"Oct 28, 2019",24.83,24.90,23.39,23.43,23.43,"843,200",-
"Oct 25, 2019",24.70,25.19,23.86,24.69,24.69,"663,100",0.9489671931956257
"Oct 24, 2019",23.90,25.80,23.82,24.62,24.62,"1,009,600",1.0168863261943988
"Oct 23, 2019",24.00,24.66,23.48,23.62,23.62,"1,215,200",0.9879614767255216
"Oct 22, 2019",24.98,25.09,24.10,24.28,24.28,"1,136,200",-
"Oct 21, 2019",25.29,25.62,23.77,24.92,24.92,"1,047,600",-
"Oct 18, 2019",26.20,26.28,24.77,25.45,25.45,"1,080,000",0.9791748526522595
"Oct 17, 2019",26.67,26.92,26.01,26.51,26.51,"844,900",0.9278162595698141
"Oct 16, 2019",26.83,27.47,26.73,27.07,27.07,"1,116,600",1.0022684310018903
"Oct 15, 2019",26.90,27.67,26.11,27.43,27.43,"1,415,700",-
"Oct 14, 2019",26.09,26.61,25.65,26.45,26.45,"743,000",-
"Oct 11, 2019",26.11,26.92,25.99,26.09,26.09,"814,200",1.0137983901878114
"Oct 10, 2019",26.47,26.69,25.21,26.00,26.00,"2,110,600",0.9886320575975748
"Oct 09, 2019",26.57,26.95,25.92,26.53,26.53,"1,962,000",0.9723261032161556
"Oct 08, 2019",26.00,26.45,24.80,26.39,26.39,"5,957,500",-
"Oct 07, 2019",27.49,27.62,26.65,26.74,26.74,"801,000",-
"Oct 04, 2019",27.80,28.11,27.40,27.70,27.70,"280,500",0.9653429602888086
"Oct 03, 2019",27.50,28.16,26.69,27.92,27.92,"1,337,400",0.9805309734513274
"Oct 02, 2019",27.77,28.14,27.25,27.25,27.25,"439,000",0.9883185840707965
"Oct 01, 2019",28.20,29.21,27.81,28.25,28.25,"326,100",-
"Sep 30, 2019",28.26,28.87,27.70,28.25,28.25,"454,000",-
