Date,Open,High,Low,Close*,Adj Close**,Volume,3day_before_change
"Jun 25, 2020",12.04,13.15,12.01,13.12,13.12,"13,429,100",1.0813586097946286
"Jun 24, 2020",12.56,12.67,11.84,12.03,12.03,"7,682,900",1.0379746835443038
"Jun 23, 2020",12.70,13.09,12.65,12.66,12.66,"5,839,700",-
"Jun 22, 2020",12.86,12.92,12.47,12.64,12.64,"6,644,400",-
"Jun 19, 2020",13.77,13.85,12.78,12.81,12.81,"26,340,600",0.9867291178766588
"Jun 18, 2020",12.80,13.93,12.68,13.71,13.71,"21,562,800",1.0448613376835236
"Jun 17, 2020",12.41,12.98,12.31,12.64,12.64,"8,243,100",1.0778301886792454
"Jun 16, 2020",12.82,12.94,11.98,12.26,12.26,"12,902,500",-
"Jun 15, 2020",11.30,12.92,11.23,12.72,12.72,"17,180,900",-
"Jun 12, 2020",11.46,11.85,11.19,11.60,11.60,"7,957,400",1.0965517241379312
"Jun 11, 2020",11.26,11.64,11.01,11.12,11.12,"8,438,700",0.9666666666666667
"Jun 10, 2020",12.11,12.29,11.50,11.78,11.78,"15,003,300",1.0999010880316518
"Jun 09, 2020",9.87,12.40,9.68,12.00,12.00,"44,039,400",-
"Jun 08, 2020",9.92,10.40,9.81,10.11,10.11,"7,603,700",-
"Jun 05, 2020",10.67,10.79,9.81,9.86,9.86,"13,883,600",1.0253549695740365
"Jun 04, 2020",10.94,11.50,10.70,10.80,10.80,"18,680,600",0.8772241992882561
"Jun 03, 2020",11.80,12.50,11.55,12.40,12.40,"21,942,700",0.9854014598540146
"Jun 02, 2020",11.47,11.48,10.61,11.24,11.24,"11,391,500",-
"Jun 01, 2020",10.50,11.24,10.34,10.96,10.96,"11,769,100",-
"May 29, 2020",9.90,10.30,9.81,10.25,10.25,"4,594,800",1.069268292682927
"May 28, 2020",9.90,10.14,9.73,9.80,9.80,"2,737,200",1.0502049180327868
"May 27, 2020",9.90,9.91,9.26,9.81,9.81,"3,424,800",-
"May 26, 2020",10.00,10.04,9.73,9.76,9.76,"3,030,400",-
"May 22, 2020",9.55,9.65,9.40,9.64,9.64,"1,852,200",-
"May 21, 2020",9.38,9.58,9.15,9.51,9.51,"3,227,300",1.1144508670520232
"May 20, 2020",8.90,9.43,8.86,9.39,9.39,"4,354,600",1.1045296167247387
"May 19, 2020",8.62,8.96,8.60,8.65,8.65,"3,433,500",-
"May 18, 2020",8.60,8.78,8.52,8.61,8.61,"3,545,100",-
"May 15, 2020",7.83,8.47,7.79,8.40,8.40,"3,862,000",1.025
"May 14, 2020",7.92,7.98,7.73,7.93,7.93,"2,880,200",1.0084033613445378
"May 13, 2020",8.31,8.34,7.77,8.09,8.09,"2,667,300",0.9296600234466589
"May 12, 2020",8.65,8.73,8.33,8.33,8.33,"2,753,200",-
"May 11, 2020",8.53,8.67,8.38,8.53,8.53,"2,462,000",-
"May 08, 2020",8.66,8.68,8.44,8.62,8.62,"2,706,500",0.9895591647331786
"May 07, 2020",8.16,8.47,8.09,8.40,8.40,"2,839,900",1.1093951093951093
"May 06, 2020",7.88,8.03,7.75,7.93,7.93,"2,023,400",1.0894941634241246
"May 05, 2020",7.94,8.02,7.75,7.77,7.77,"2,070,200",-
"May 04, 2020",7.79,7.96,7.61,7.71,7.71,"1,800,600",-
"May 01, 2020",8.02,8.10,7.73,7.89,7.89,"2,622,500",0.9771863117870723
