Date,Open,High,Low,Close*,Adj Close**,Volume,3day_before_change
"Aug 07, 2020",46.27,48.17,44.42,46.00,46.00,"3,672,900",1.0278260869565217
"Aug 06, 2020",46.40,48.30,45.12,46.53,46.53,"4,580,100",1.056499770326137
"Aug 05, 2020",43.00,46.68,41.16,46.40,46.40,"6,911,800",1.169683257918552
"Aug 04, 2020",40.10,43.55,39.29,43.54,43.54,"5,330,300",-
"Aug 03, 2020",37.18,40.10,36.18,39.78,39.78,"4,222,700",-
"Jul 31, 2020",36.54,37.41,35.79,36.69,36.69,"20,112,500",1.0842191332788227
"Jul 30, 2020",37.51,38.19,36.30,36.67,36.67,"4,446,300",0.9068215521502718
"Jul 29, 2020",39.06,39.20,35.94,36.60,36.60,"9,539,600",0.8628235294117648
"Jul 28, 2020",41.99,41.99,39.51,40.46,40.46,"4,317,100",-
"Jul 27, 2020",41.44,43.18,41.17,42.50,42.50,"4,049,900",-
"Jul 24, 2020",42.00,42.00,38.74,40.99,40.99,"5,182,800",1.0368382532324958
"Jul 23, 2020",40.74,42.80,40.24,42.46,42.46,"6,324,500",1.0515649050795282
"Jul 22, 2020",39.43,41.15,38.65,40.35,40.35,"5,334,700",1.1057291666666667
"Jul 21, 2020",38.92,39.82,37.90,38.98,38.98,"4,761,400",-
"Jul 20, 2020",36.65,39.83,36.48,38.40,38.40,"6,143,000",-
"Jul 17, 2020",36.80,37.09,34.89,36.81,36.81,"5,934,100",1.0431947840260798
"Jul 16, 2020",35.68,37.46,34.88,36.65,36.65,"7,122,700",1.0896980461811723
"Jul 15, 2020",34.70,36.22,34.18,35.81,35.81,"8,054,900",1.2180126287803257
"Jul 14, 2020",29.20,34.31,28.29,33.78,33.78,"9,602,400",-
"Jul 13, 2020",29.23,33.27,29.23,30.09,30.09,"11,160,800",-
"Jul 10, 2020",27.28,28.91,27.15,28.89,28.89,"3,419,900",1.0415368639667706
"Jul 09, 2020",28.09,28.22,26.38,27.83,27.83,"6,301,600",1.103935804356133
"Jul 08, 2020",26.76,28.40,26.21,28.27,28.27,"9,887,400",1.3041237113402062
"Jul 07, 2020",23.95,27.59,23.46,26.17,26.17,"19,802,800",-
"Jul 06, 2020",20.61,21.69,20.53,21.34,21.34,"1,916,900",-
"Jul 02, 2020",20.00,20.56,19.89,20.00,20.00,"1,720,600",-
"Jul 01, 2020",19.72,20.12,19.53,19.84,19.84,"1,148,300",1.0245901639344261
"Jun 30, 2020",19.41,19.84,19.19,19.72,19.72,"1,416,300",-
"Jun 29, 2020",18.83,19.60,18.47,19.52,19.52,"1,197,200",-
"Jun 26, 2020",19.78,19.80,18.43,18.58,18.58,"2,316,000",1.0505920344456405
"Jun 25, 2020",19.53,20.05,19.39,19.88,19.88,"1,177,000",0.9412360688956434
"Jun 24, 2020",19.50,19.90,18.95,19.72,19.72,"1,466,600",0.9954932398597897
"Jun 23, 2020",20.27,20.38,19.70,19.74,19.74,"1,089,700",-
"Jun 22, 2020",19.94,20.09,19.69,19.97,19.97,"1,151,800",-
"Jun 19, 2020",19.97,20.67,19.76,19.90,19.90,"2,707,100",1.0035175879396985
"Jun 18, 2020",18.68,20.30,18.67,19.80,19.80,"1,501,000",0.9900497512437809
"Jun 17, 2020",20.16,20.16,19.18,19.29,19.29,"1,501,400",1.042654028436019
"Jun 16, 2020",19.75,20.38,19.44,20.10,20.10,"1,985,400",-
"Jun 15, 2020",17.55,19.12,17.39,18.99,18.99,"1,745,800",-
"Jun 12, 2020",17.93,18.26,17.30,17.93,17.93,"1,071,200",1.0591187953151142
"Jun 11, 2020",16.90,17.71,16.50,17.17,17.17,"1,659,100",0.9275737196068289
"Jun 10, 2020",19.11,19.22,18.54,18.62,18.62,"1,024,500",0.8742362525458249
"Jun 09, 2020",19.14,19.60,18.67,19.33,19.33,"1,279,400",-
"Jun 08, 2020",19.00,19.72,18.73,19.64,19.64,"1,440,200",-
"Jun 05, 2020",18.78,19.38,18.55,18.69,18.69,"1,522,200",1.0508293204922419
"Jun 04, 2020",18.63,18.84,18.03,18.28,18.28,"1,644,700",1.0418060200668897
"Jun 03, 2020",18.24,18.88,17.98,18.60,18.60,"1,289,500",1.0345217883418223
"Jun 02, 2020",17.96,18.12,17.64,17.94,17.94,"1,605,800",-
"Jun 01, 2020",16.60,17.91,16.42,17.67,17.67,"1,887,200",-
"May 29, 2020",16.19,16.80,15.99,16.70,16.70,"1,249,500",1.0580838323353294
"May 28, 2020",17.00,17.14,16.32,16.43,16.43,"1,729,700",1.0226576852418863
"May 27, 2020",16.77,16.92,15.36,16.85,16.85,"2,280,300",-
"May 26, 2020",16.50,16.81,16.19,16.33,16.33,"1,300,500",-
"May 22, 2020",16.18,16.24,15.76,15.86,15.86,"826,200",-
"May 21, 2020",15.91,16.26,15.59,16.07,16.07,"1,605,100",1.0225660863958737
"May 20, 2020",15.84,16.48,15.72,15.91,15.91,"2,096,900",1.0614266842800528
"May 19, 2020",15.00,15.97,14.99,15.51,15.51,"2,162,500",-
"May 18, 2020",14.74,15.29,14.63,15.14,15.14,"1,784,200",-
"May 15, 2020",13.89,14.21,13.59,14.07,14.07,"1,506,900",1.076048329779673
"May 14, 2020",13.15,13.97,12.65,13.97,13.97,"2,879,500",1.0071581961345741
"May 13, 2020",13.79,14.00,13.01,13.54,13.54,"2,047,900",0.959478021978022
"May 12, 2020",14.62,14.80,13.95,13.97,13.97,"1,407,000",-
"May 11, 2020",14.57,15.06,14.35,14.56,14.56,"2,184,200",-
"May 08, 2020",14.43,15.35,14.31,14.77,14.77,"3,356,200",0.9857819905213271
"May 07, 2020",13.97,14.29,13.48,13.81,13.81,"2,540,100",1.1147169811320754
"May 06, 2020",13.42,14.00,13.12,13.87,13.87,"2,256,000",1.028294862248697
"May 05, 2020",13.82,13.99,12.93,13.25,13.25,"2,197,000",-
"May 04, 2020",12.61,13.54,12.43,13.43,13.43,"1,667,200",-
"May 01, 2020",13.39,13.71,12.60,12.96,12.96,"2,120,100",1.0362654320987654
"Apr 30, 2020",14.40,14.76,14.02,14.03,14.03,"2,195,700",0.9466764061358657
"Apr 29, 2020",14.15,14.87,14.03,14.80,14.80,"2,100,800",1.0377218934911243
"Apr 28, 2020",14.00,14.24,13.11,13.69,13.69,"1,869,400",-
"Apr 27, 2020",13.13,13.63,13.10,13.52,13.52,"1,527,700",-
"Apr 24, 2020",13.20,13.44,12.67,12.94,12.94,"1,677,300",1.044822256568779
"Apr 23, 2020",12.75,13.50,12.75,13.11,13.11,"2,490,000",1.077435470441299
"Apr 22, 2020",12.44,12.81,12.16,12.64,12.64,"1,694,600",1.0615384615384615
"Apr 21, 2020",11.91,12.31,11.76,12.01,12.01,"2,096,400",-
"Apr 20, 2020",11.52,12.99,11.42,12.35,12.35,"3,303,700",-
"Apr 17, 2020",11.72,11.92,11.34,11.87,11.87,"1,908,200",1.0404380791912384
"Apr 16, 2020",11.40,11.65,10.84,11.11,11.11,"2,436,300",0.98424543946932
"Apr 15, 2020",11.49,11.87,11.08,11.46,11.46,"2,578,300",1.000900900900901
"Apr 14, 2020",11.43,12.13,11.38,12.06,12.06,"2,213,200",-
"Apr 13, 2020",11.62,11.82,11.00,11.10,11.10,"1,693,000",-
"Apr 09, 2020",12.00,12.64,11.27,11.73,11.73,"2,662,500",-
"Apr 08, 2020",10.83,11.58,10.53,11.47,11.47,"2,260,800",1.1753507014028055
"Apr 07, 2020",11.40,11.79,10.50,10.57,10.57,"3,078,600",-
"Apr 06, 2020",9.47,10.07,9.39,9.98,9.98,"2,226,700",-
"Apr 03, 2020",9.69,9.93,8.75,8.85,8.85,"2,264,600",1.1276836158192092
"Apr 02, 2020",9.40,10.05,8.93,9.80,9.80,"2,062,600",0.8762376237623762
"Apr 01, 2020",9.55,9.69,9.00,9.32,9.32,"2,179,300",0.998980632008155
"Mar 31, 2020",9.81,10.55,9.51,10.10,10.10,"2,158,300",-
"Mar 30, 2020",10.32,10.48,9.54,9.81,9.81,"2,054,500",-
"Mar 27, 2020",11.72,11.79,10.12,10.22,10.22,"2,454,800",0.9598825831702544
"Mar 26, 2020",12.27,12.94,11.78,12.38,12.38,"2,514,200",0.9157706093189965
"Mar 25, 2020",11.90,13.57,10.80,12.16,12.16,"4,866,500",1.3725055432372506
"Mar 24, 2020",9.77,11.37,9.63,11.16,11.16,"3,398,900",-
"Mar 23, 2020",8.43,9.25,7.84,9.02,9.02,"3,184,800",-
"Mar 20, 2020",9.34,10.02,8.22,8.36,8.36,"3,934,500",1.0789473684210527
